Category,Item,Price
Sports and Outdoors,tennis rackets,27.95
Sports and Outdoors,tennis rackets,29.03
Sports and Outdoors,tennis rackets,34.99
Sports and Outdoors,tennis rackets,35.82
Sports and Outdoors,tennis rackets,35.82
Sports and Outdoors,basketball,11.97
Sports and Outdoors,basketball,11.99
Sports and Outdoors,basketball,12.99
Sports and Outdoors,basketball,12.99
Sports and Outdoors,basketball,13.73
Sports and Outdoors,soccer ball,8.53
Sports and Outdoors,soccer ball,8.99
Sports and Outdoors,soccer ball,9.95
Sports and Outdoors,soccer ball,9.99
Sports and Outdoors,soccer ball,10.8
Sports and Outdoors,baseball glove,13.89
Sports and Outdoors,baseball glove,14.46
Sports and Outdoors,baseball glove,14.99
Sports and Outdoors,baseball glove,14.99
Sports and Outdoors,baseball glove,17.09
Sports and Outdoors,skateboard,23.99
Sports and Outdoors,skateboard,24.97
Sports and Outdoors,skateboard,24.99
Sports and Outdoors,skateboard,24.99
Sports and Outdoors,skateboard,24.99
Sports and Outdoors,rollerblades,29.99
Sports and Outdoors,rollerblades,37.49
Sports and Outdoors,rollerblades,37.59
Sports and Outdoors,rollerblades,39.99
Sports and Outdoors,rollerblades,39.99
Sports and Outdoors,snowboard,6.98
Sports and Outdoors,snowboard,6.99
Sports and Outdoors,snowboard,8.99
Sports and Outdoors,snowboard,8.99
Sports and Outdoors,snowboard,9.99
Sports and Outdoors,ski equipment,5.21
Sports and Outdoors,ski equipment,5.59
Sports and Outdoors,ski equipment,6.98
Sports and Outdoors,ski equipment,6.99
Sports and Outdoors,ski equipment,6.99
Sports and Outdoors,swimming gear,8.99
Sports and Outdoors,swimming gear,9.98
Sports and Outdoors,swimming gear,9.99
Sports and Outdoors,swimming gear,9.99
Sports and Outdoors,swimming gear,9.99
Toys and Games,action figures,6.21
Toys and Games,action figures,8.39
Toys and Games,action figures,8.69
Toys and Games,action figures,8.99
Toys and Games,action figures,8.99
Toys and Games,dolls,8.4
Toys and Games,dolls,8.79
Toys and Games,dolls,9.99
Toys and Games,dolls,9.99
Toys and Games,dolls,10.43
Toys and Games,board games,6.14
Toys and Games,board games,8.99
Toys and Games,board games,8.99
Toys and Games,board games,9.84
Toys and Games,board games,9.89
Toys and Games,puzzles,7.99
Toys and Games,puzzles,8.99
Toys and Games,puzzles,8.99
Toys and Games,puzzles,9.89
Toys and Games,puzzles,9.97
Toys and Games,building blocks,12.8
Toys and Games,building blocks,15.99
Toys and Games,building blocks,16.99
Toys and Games,building blocks,17.49
Toys and Games,building blocks,17.99
Toys and Games,stuffed animals,8.39
Toys and Games,stuffed animals,8.49
Toys and Games,stuffed animals,8.69
Toys and Games,stuffed animals,8.92
Toys and Games,stuffed animals,8.98
Toys and Games,arts and crafts kits,5.99
Toys and Games,arts and crafts kits,6.99
Toys and Games,arts and crafts kits,7.99
Toys and Games,arts and crafts kits,8.19
Toys and Games,arts and crafts kits,8.99
Toys and Games,science kits,9.99
Toys and Games,science kits,11.89
Toys and Games,science kits,12.49
Toys and Games,science kits,14.99
Toys and Games,science kits,14.99
Toys and Games,educational toys,8.98
Toys and Games,educational toys,8.99
Toys and Games,educational toys,9.69
Toys and Games,educational toys,9.82
Toys and Games,educational toys,9.97
Toys and Games,outdoor toys,9.3
Toys and Games,outdoor toys,9.95
Toys and Games,outdoor toys,9.99
Toys and Games,outdoor toys,9.99
Toys and Games,outdoor toys,10.96
Toys and Games,sports equipment for kids,9.9
Toys and Games,sports equipment for kids,9.99
Toys and Games,sports equipment for kids,10.04
Toys and Games,sports equipment for kids,11.59
Toys and Games,sports equipment for kids,13.99
Toys and Games,video games for kids,17.98
Toys and Games,video games for kids,19.99
Toys and Games,video games for kids,21.24
Toys and Games,video games for kids,21.99
Toys and Games,video games for kids,23.98
Toys and Games,musical instruments for kids,8.99
Toys and Games,musical instruments for kids,9.99
Toys and Games,musical instruments for kids,9.99
Toys and Games,musical instruments for kids,9.99
Toys and Games,musical instruments for kids,11.86
Toys and Games,playsets,11.39
Toys and Games,playsets,11.99
Toys and Games,playsets,12.99
Toys and Games,playsets,15.79
Toys and Games,playsets,16.99
Toys and Games,remote control cars,9.99
Toys and Games,remote control cars,12.59
Toys and Games,remote control cars,12.99
Toys and Games,remote control cars,13.39
Toys and Games,remote control cars,14.99
Toys and Games,drones,27.99
Toys and Games,drones,29.99
Toys and Games,drones,29.99
Toys and Games,drones,29.99
Toys and Games,drones,33.99
Toys and Games,robot kits,17.99
Toys and Games,robot kits,19.98
Toys and Games,robot kits,19.99
Toys and Games,robot kits,19.99
Toys and Games,robot kits,20.99
Toys and Games,magic sets,9.99
Toys and Games,magic sets,11.99
Toys and Games,magic sets,13.79
Toys and Games,magic sets,14.99
Toys and Games,magic sets,14.99
Toys and Games,card games,5.99
Toys and Games,card games,6.14
Toys and Games,card games,6.44
Toys and Games,card games,6.99
Toys and Games,card games,7.13
Gardening Supplies,seeds,2.99
Gardening Supplies,seeds,2.99
Gardening Supplies,seeds,2.99
Gardening Supplies,seeds,2.99
Gardening Supplies,seeds,3.99
Gardening Supplies,soil,2.99
Gardening Supplies,soil,5.0
Gardening Supplies,soil,5.65
Gardening Supplies,soil,6.99
Gardening Supplies,soil,8.99
Gardening Supplies,fertilizer,7.49
Gardening Supplies,fertilizer,7.62
Gardening Supplies,fertilizer,9.25
Gardening Supplies,fertilizer,9.31
Gardening Supplies,fertilizer,10.5
Gardening Supplies,plant food,5.17
Gardening Supplies,plant food,6.66
Gardening Supplies,plant food,7.97
Gardening Supplies,plant food,7.99
Gardening Supplies,plant food,8.98
Gardening Supplies,gardening tools,4.98
Gardening Supplies,gardening tools,6.45
Gardening Supplies,gardening tools,8.94
Gardening Supplies,gardening tools,11.69
Gardening Supplies,gardening tools,11.99
Gardening Supplies,gloves,5.99
Gardening Supplies,gloves,6.28
Gardening Supplies,gloves,6.47
Gardening Supplies,gloves,6.49
Gardening Supplies,gloves,6.79
Gardening Supplies,watering can,8.99
Gardening Supplies,watering can,11.99
Gardening Supplies,watering can,11.99
Gardening Supplies,watering can,12.99
Gardening Supplies,watering can,12.99
Gardening Supplies,hose,19.99
Gardening Supplies,hose,19.99
Gardening Supplies,hose,20.99
Gardening Supplies,hose,21.59
Gardening Supplies,hose,21.99
Gardening Supplies,pruning shears,10.29
Gardening Supplies,pruning shears,12.3
Gardening Supplies,pruning shears,12.8
Gardening Supplies,pruning shears,14.72
Gardening Supplies,pruning shears,14.85
Gardening Supplies,rake,2.99
Gardening Supplies,rake,2.99
Gardening Supplies,rake,9.0
Gardening Supplies,rake,11.93
Gardening Supplies,rake,15.19
Gardening Supplies,shovel,8.94
Gardening Supplies,shovel,8.99
Gardening Supplies,shovel,9.99
Gardening Supplies,shovel,9.99
Gardening Supplies,shovel,9.99
Gardening Supplies,trowel,3.89
Gardening Supplies,trowel,5.49
Gardening Supplies,trowel,5.49
Gardening Supplies,trowel,5.67
Gardening Supplies,trowel,5.99
Gardening Supplies,wheelbarrow,12.18
Gardening Supplies,wheelbarrow,13.99
Gardening Supplies,wheelbarrow,16.79
Gardening Supplies,wheelbarrow,19.99
Gardening Supplies,wheelbarrow,24.99
Gardening Supplies,compost bin,14.99
Gardening Supplies,compost bin,19.08
Gardening Supplies,compost bin,19.99
Gardening Supplies,compost bin,21.95
Gardening Supplies,compost bin,22.99
Gardening Supplies,planters,13.84
Gardening Supplies,planters,15.99
Gardening Supplies,planters,15.99
Gardening Supplies,planters,16.99
Gardening Supplies,planters,17.98
Gardening Supplies,pots,19.99
Gardening Supplies,pots,19.99
Gardening Supplies,pots,24.95
Gardening Supplies,pots,25.99
Gardening Supplies,pots,27.55
Gardening Supplies,garden decor,9.97
Gardening Supplies,garden decor,9.98
Gardening Supplies,garden decor,9.98
Gardening Supplies,garden decor,9.99
Gardening Supplies,garden decor,13.99
Gardening Supplies,outdoor furniture,17.99
Gardening Supplies,outdoor furniture,19.99
Gardening Supplies,outdoor furniture,21.99
Gardening Supplies,outdoor furniture,21.99
Gardening Supplies,outdoor furniture,21.99
Gardening Supplies,outdoor lighting,11.39
Gardening Supplies,outdoor lighting,16.99
Gardening Supplies,outdoor lighting,17.99
Gardening Supplies,outdoor lighting,21.99
Gardening Supplies,outdoor lighting,21.99
Gardening Supplies,outdoor cooking equipment,7.99
Gardening Supplies,outdoor cooking equipment,9.95
Gardening Supplies,outdoor cooking equipment,9.98
Gardening Supplies,outdoor cooking equipment,9.99
Gardening Supplies,outdoor cooking equipment,11.97
Automotive Supplies,motor oil,4.13
Automotive Supplies,motor oil,6.44
Automotive Supplies,motor oil,6.99
Automotive Supplies,motor oil,8.44
Automotive Supplies,motor oil,8.44
Automotive Supplies,car wax,6.59
Automotive Supplies,car wax,7.99
Automotive Supplies,car wax,8.41
Automotive Supplies,car wax,8.99
Automotive Supplies,car wax,8.99
Automotive Supplies,tire cleaner,5.29
Automotive Supplies,tire cleaner,6.88
Automotive Supplies,tire cleaner,6.99
Automotive Supplies,tire cleaner,6.99
Automotive Supplies,tire cleaner,7.19
Automotive Supplies,windshield washer fluid,4.59
Automotive Supplies,windshield washer fluid,4.78
Automotive Supplies,windshield washer fluid,5.39
Automotive Supplies,windshield washer fluid,5.59
Automotive Supplies,windshield washer fluid,5.8
Automotive Supplies,car air freshener,6.59
Automotive Supplies,car air freshener,9.66
Automotive Supplies,car air freshener,9.99
Automotive Supplies,car air freshener,10.51
Automotive Supplies,car air freshener,10.99
Automotive Supplies,car cleaning supplies,4.99
Automotive Supplies,car cleaning supplies,4.99
Automotive Supplies,car cleaning supplies,5.99
Automotive Supplies,car cleaning supplies,6.64
Automotive Supplies,car cleaning supplies,6.98
Automotive Supplies,car maintenance tools,5.39
Automotive Supplies,car maintenance tools,5.99
Automotive Supplies,car maintenance tools,8.99
Automotive Supplies,car maintenance tools,9.39
Automotive Supplies,car maintenance tools,9.49
Automotive Supplies,jumper cables,14.29
Automotive Supplies,jumper cables,14.37
Automotive Supplies,jumper cables,14.37
Automotive Supplies,jumper cables,15.29
Automotive Supplies,jumper cables,19.95
Automotive Supplies,tire inflator,18.97
Automotive Supplies,tire inflator,19.99
Automotive Supplies,tire inflator,19.99
Automotive Supplies,tire inflator,21.99
Automotive Supplies,tire inflator,21.99
Automotive Supplies,car battery charger,17.99
Automotive Supplies,car battery charger,19.99
Automotive Supplies,car battery charger,19.99
Automotive Supplies,car battery charger,19.99
Automotive Supplies,car battery charger,19.99
Automotive Supplies,car cover,22.99
Automotive Supplies,car cover,23.59
Automotive Supplies,car cover,24.08
Automotive Supplies,car cover,24.99
Automotive Supplies,car cover,25.95
Automotive Supplies,roof rack,59.99
Automotive Supplies,roof rack,68.0
Automotive Supplies,roof rack,69.99
Automotive Supplies,roof rack,69.99
Automotive Supplies,roof rack,75.99
Automotive Supplies,trunk organizer,8.0
Automotive Supplies,trunk organizer,8.49
Automotive Supplies,trunk organizer,9.99
Automotive Supplies,trunk organizer,9.99
Automotive Supplies,trunk organizer,12.99
Automotive Supplies,seat covers,18.14
Automotive Supplies,seat covers,19.99
Automotive Supplies,seat covers,21.24
Automotive Supplies,seat covers,22.98
Automotive Supplies,seat covers,23.36
Automotive Supplies,floor mats,9.98
Automotive Supplies,floor mats,9.99
Automotive Supplies,floor mats,18.88
Automotive Supplies,floor mats,20.24
Automotive Supplies,floor mats,21.99
Automotive Supplies,steering wheel cover,7.89
Automotive Supplies,steering wheel cover,7.97
Automotive Supplies,steering wheel cover,7.97
Automotive Supplies,steering wheel cover,7.99
Automotive Supplies,steering wheel cover,8.49
Automotive Supplies,sunshade,8.49
Automotive Supplies,sunshade,9.99
Automotive Supplies,sunshade,9.99
Automotive Supplies,sunshade,11.82
Automotive Supplies,sunshade,13.99
Automotive Supplies,emergency kit,6.99
Automotive Supplies,emergency kit,7.99
Automotive Supplies,emergency kit,9.34
Automotive Supplies,emergency kit,9.99
Automotive Supplies,emergency kit,9.99
Automotive Supplies,first aid kit for car,6.64
Automotive Supplies,first aid kit for car,7.79
Automotive Supplies,first aid kit for car,7.98
Automotive Supplies,first aid kit for car,7.99
Automotive Supplies,first aid kit for car,8.99
Household Appliances,vacuum cleaner,49.99
Household Appliances,vacuum cleaner,52.99
Household Appliances,vacuum cleaner,69.98
Household Appliances,vacuum cleaner,79.97
Household Appliances,vacuum cleaner,99.98
Household Appliances,blender,21.99
Household Appliances,blender,28.48
Household Appliances,blender,29.98
Household Appliances,blender,29.98
Household Appliances,blender,29.99
Household Appliances,toaster,14.99
Household Appliances,toaster,15.99
Household Appliances,toaster,19.99
Household Appliances,toaster,19.99
Household Appliances,toaster,21.1
Household Appliances,microwave,71.62
Household Appliances,microwave,71.62
Household Appliances,microwave,71.62
Household Appliances,microwave,78.55
Household Appliances,microwave,79.73
Household Appliances,coffee maker,23.99
Household Appliances,coffee maker,27.97
Household Appliances,coffee maker,28.45
Household Appliances,coffee maker,33.99
Household Appliances,coffee maker,36.89
Household Appliances,kettle,15.99
Household Appliances,kettle,16.99
Household Appliances,kettle,19.97
Household Appliances,kettle,19.99
Household Appliances,kettle,19.99
Household Appliances,slow cooker,27.99
Household Appliances,slow cooker,29.99
Household Appliances,slow cooker,32.99
Household Appliances,slow cooker,38.99
Household Appliances,slow cooker,39.99
Household Appliances,rice cooker,16.8
Household Appliances,rice cooker,17.88
Household Appliances,rice cooker,17.99
Household Appliances,rice cooker,22.99
Household Appliances,rice cooker,27.59
Household Appliances,food processor,19.99
Household Appliances,food processor,21.75
Household Appliances,food processor,28.49
Household Appliances,food processor,35.0
Household Appliances,food processor,39.95
Household Appliances,stand mixer,49.99
Household Appliances,stand mixer,49.99
Household Appliances,stand mixer,54.39
Household Appliances,stand mixer,68.8
Household Appliances,stand mixer,69.99
Household Appliances,hand mixer,14.99
Household Appliances,hand mixer,19.99
Household Appliances,hand mixer,19.99
Household Appliances,hand mixer,19.99
Household Appliances,hand mixer,20.68
Household Appliances,electric grill,46.77
Household Appliances,electric grill,49.99
Household Appliances,electric grill,59.99
Household Appliances,electric grill,59.99
Household Appliances,electric grill,59.99
Household Appliances,air fryer,44.95
Household Appliances,air fryer,49.99
Household Appliances,air fryer,61.97
Household Appliances,air fryer,61.97
Household Appliances,air fryer,66.99
Household Appliances,electric skillet,24.6
Household Appliances,electric skillet,24.93
Household Appliances,electric skillet,26.99
Household Appliances,electric skillet,34.97
Household Appliances,electric skillet,34.99
Household Appliances,electric can opener,9.99
Household Appliances,electric can opener,12.09
Household Appliances,electric can opener,12.09
Household Appliances,electric can opener,12.99
Household Appliances,electric can opener,14.99
Household Appliances,electric knife,15.9
Household Appliances,electric knife,17.95
Household Appliances,electric knife,17.99
Household Appliances,electric knife,19.99
Household Appliances,electric knife,20.0
Household Appliances,electric toothbrush,9.35
Household Appliances,electric toothbrush,9.99
Household Appliances,electric toothbrush,12.99
Household Appliances,electric toothbrush,14.03
Household Appliances,electric toothbrush,14.32
Household Appliances,hair dryer,14.99
Household Appliances,hair dryer,15.98
Household Appliances,hair dryer,15.99
Household Appliances,hair dryer,16.95
Household Appliances,hair dryer,16.99
Household Appliances,curling iron,11.67
Household Appliances,curling iron,12.29
Household Appliances,curling iron,12.79
Household Appliances,curling iron,13.79
Household Appliances,curling iron,14.19
Household Appliances,straightening iron,11.32
Household Appliances,straightening iron,14.39
Household Appliances,straightening iron,14.48
Household Appliances,straightening iron,14.49
Household Appliances,straightening iron,15.99
Office Supplies,printer paper,6.68
Office Supplies,printer paper,6.95
Office Supplies,printer paper,6.97
Office Supplies,printer paper,6.99
Office Supplies,printer paper,7.22
Office Supplies,notebooks,6.14
Office Supplies,notebooks,6.99
Office Supplies,notebooks,6.99
Office Supplies,notebooks,7.99
Office Supplies,notebooks,7.99
Office Supplies,pens,9.99
Office Supplies,pens,23.99
Office Supplies,pencils,0.0
Office Supplies,pencils,1.99
Office Supplies,pencils,3.0
Office Supplies,pencils,3.29
Office Supplies,pencils,3.99
Office Supplies,highlighters,3.99
Office Supplies,highlighters,3.99
Office Supplies,highlighters,4.38
Office Supplies,highlighters,4.5
Office Supplies,highlighters,5.47
Office Supplies,sticky notes,2.95
Office Supplies,sticky notes,2.95
Office Supplies,sticky notes,2.95
Office Supplies,sticky notes,3.99
Office Supplies,sticky notes,5.39
Office Supplies,paper clips,4.49
Office Supplies,paper clips,4.65
Office Supplies,paper clips,4.86
Office Supplies,paper clips,4.99
Office Supplies,paper clips,5.9
Office Supplies,stapler,4.99
Office Supplies,stapler,6.98
Office Supplies,stapler,6.99
Office Supplies,stapler,6.99
Office Supplies,stapler,6.99
Office Supplies,tape dispenser,5.29
Office Supplies,tape dispenser,5.99
Office Supplies,tape dispenser,6.75
Office Supplies,tape dispenser,6.89
Office Supplies,tape dispenser,6.89
Office Supplies,scissors,5.29
Office Supplies,scissors,6.09
Office Supplies,scissors,6.99
Office Supplies,scissors,7.0
Office Supplies,scissors,7.98
Office Supplies,envelopes,2.65
Office Supplies,envelopes,4.99
Office Supplies,envelopes,5.76
Office Supplies,envelopes,5.85
Office Supplies,envelopes,6.52
Office Supplies,folders,5.85
Office Supplies,folders,5.95
Office Supplies,folders,5.98
Office Supplies,folders,6.99
Office Supplies,folders,6.99
Office Supplies,binders,5.89
Office Supplies,binders,8.79
Office Supplies,binders,8.79
Office Supplies,binders,8.99
Office Supplies,binders,10.8
Office Supplies,whiteboard markers,5.29
Office Supplies,whiteboard markers,5.99
Office Supplies,whiteboard markers,5.99
Office Supplies,whiteboard markers,6.99
Office Supplies,whiteboard markers,6.99
Office Supplies,chalk,5.99
Office Supplies,chalk,5.99
Office Supplies,chalk,7.99
Office Supplies,chalk,8.99
Office Supplies,chalk,8.99
Office Supplies,index cards,2.97
Office Supplies,index cards,3.79
Office Supplies,index cards,4.68
Office Supplies,index cards,5.84
Office Supplies,index cards,5.87
Office Supplies,post-it flags,2.95
Office Supplies,post-it flags,3.87
Office Supplies,post-it flags,4.64
Office Supplies,post-it flags,5.79
Office Supplies,post-it flags,5.9
Office Supplies,desk organizer,9.95
Office Supplies,desk organizer,9.99
Office Supplies,desk organizer,11.35
Office Supplies,desk organizer,11.99
Office Supplies,desk organizer,13.99
Office Supplies,file cabinet,18.37
Office Supplies,file cabinet,19.88
Office Supplies,file cabinet,29.99
Office Supplies,file cabinet,29.99
Office Supplies,file cabinet,31.99
Office Supplies,desk lamp,8.99
Office Supplies,desk lamp,9.99
Office Supplies,desk lamp,11.99
Office Supplies,desk lamp,13.99
Office Supplies,desk lamp,14.99
